date,areaType,areaCode,areaName,newCasesByPublishDate,newDeathsByDeathDate
"2020-04-01",utla,E10000019,Lincolnshire,0,5
"2020-12-22",utla,S12000047,Fife,81,
"2020-12-21",utla,S12000047,Fife,81,
"2020-12-20",utla,S12000047,Fife,58,
"2020-12-19",utla,S12000047,Fife,38,
"2020-02-06",utla,E09000022,Lambeth,0,
"2020-03-31",utla,E10000019,Lincolnshire,0,4
"2020-03-30",utla,E10000019,Lincolnshire,0,4
"2020-05-17",utla,S12000006,Dumfries and Galloway,0,
"2020-05-20",utla,S12000018,Inverclyde,0,
"2020-05-16",utla,S12000006,Dumfries and Galloway,0,
"2020-05-19",utla,S12000018,Inverclyde,0,
"2020-03-29",utla,E10000019,Lincolnshire,0,1
"2020-05-15",utla,S12000006,Dumfries and Galloway,0,
"2020-05-18",utla,S12000018,Inverclyde,0,
"2020-03-28",utla,E10000019,Lincolnshire,0,2
"2020-03-27",utla,E10000019,Lincolnshire,0,5
"2020-09-10",utla,E08000022,North Tyneside,23,0
"2020-03-26",utla,E10000019,Lincolnshire,0,2
"2020-09-09",utla,E08000022,North Tyneside,11,0
"2020-09-08",utla,E08000022,North Tyneside,8,0
"2020-03-25",utla,E10000019,Lincolnshire,0,1
"2020-09-07",utla,E08000022,North Tyneside,17,0
"2020-03-24",utla,E10000019,Lincolnshire,0,0
"2020-09-06",utla,E08000022,North Tyneside,15,0
"2020-03-23",utla,E10000019,Lincolnshire,0,1
"2020-03-22",utla,E10000019,Lincolnshire,0,
"2020-11-18",utla,E08000036,Wakefield,229,10
"2020-11-17",utla,E08000036,Wakefield,174,5
"2020-11-16",utla,E08000036,Wakefield,121,7
"2020-11-15",utla,E08000036,Wakefield,210,8
"2020-11-14",utla,E08000036,Wakefield,214,3
"2020-11-13",utla,E08000036,Wakefield,296,3
"2020-03-26",utla,S12000033,Aberdeen City,0,
"2020-03-25",utla,S12000033,Aberdeen City,0,
"2020-03-24",utla,S12000033,Aberdeen City,0,
"2020-07-04",utla,E10000028,Staffordshire,9,1
"2020-04-21",utla,E10000013,Gloucestershire,38,10
"2020-11-15",utla,E06000021,"Stoke-on-Trent",201,6
"2020-07-03",utla,E10000028,Staffordshire,8,5
"2020-11-14",utla,E06000021,"Stoke-on-Trent",171,2
"2020-04-20",utla,E10000013,Gloucestershire,30,10
"2020-04-19",utla,E10000013,Gloucestershire,17,14
"2020-02-05",utla,E09000022,Lambeth,0,
"2020-07-02",utla,E10000028,Staffordshire,9,5
"2020-07-01",utla,E10000028,Staffordshire,1206,2
"2020-06-30",utla,E10000028,Staffordshire,4,2
"2020-07-08",utla,E06000025,South Gloucestershire,0,0
"2020-06-29",utla,E10000028,Staffordshire,2,2
"2020-06-28",utla,E10000028,Staffordshire,11,2
"2020-06-27",utla,E10000028,Staffordshire,2,2
"2020-07-07",utla,E06000025,South Gloucestershire,0,0
"2020-06-26",utla,E10000028,Staffordshire,8,4
"2020-06-25",utla,E10000028,Staffordshire,6,3
"2020-06-24",utla,E10000028,Staffordshire,4,2
"2020-05-17",utla,S12000018,Inverclyde,0,
"2020-06-23",utla,E10000028,Staffordshire,4,5
"2020-03-21",utla,E10000019,Lincolnshire,0,
"2020-06-22",utla,E10000028,Staffordshire,3,2
"2020-06-21",utla,E10000028,Staffordshire,6,3
"2020-06-20",utla,E10000028,Staffordshire,3,2
"2020-03-20",utla,E10000019,Lincolnshire,0,
"2020-06-19",utla,E10000028,Staffordshire,9,2
"2020-06-18",utla,E10000028,Staffordshire,7,2
"2020-09-05",utla,E08000022,North Tyneside,3,0
"2020-04-18",utla,E10000013,Gloucestershire,62,8
"2020-06-17",utla,E10000028,Staffordshire,6,4
"2020-06-16",utla,E10000028,Staffordshire,3,2
"2020-06-15",utla,E10000028,Staffordshire,5,4
"2020-03-23",utla,S12000033,Aberdeen City,0,
"2020-03-22",utla,S12000033,Aberdeen City,0,
"2020-02-04",utla,E09000022,Lambeth,0,
"2020-02-03",utla,E09000022,Lambeth,0,
"2020-02-02",utla,E09000022,Lambeth,0,
"2020-05-16",utla,S12000018,Inverclyde,0,
"2020-02-01",utla,E09000022,Lambeth,0,
"2020-01-31",utla,E09000022,Lambeth,0,
"2020-11-12",utla,E08000036,Wakefield,294,6
"2020-11-11",utla,E08000036,Wakefield,221,5
"2020-05-15",utla,S12000018,Inverclyde,0,
"2020-05-14",utla,S12000006,Dumfries and Galloway,0,
"2020-12-18",utla,S12000047,Fife,40,
"2020-05-14",utla,S12000018,Inverclyde,0,
"2020-05-13",utla,S12000006,Dumfries and Galloway,0,
"2020-05-13",utla,S12000018,Inverclyde,0,
"2020-05-12",utla,S12000018,Inverclyde,0,
"2020-11-13",utla,E06000021,"Stoke-on-Trent",208,3
"2020-11-12",utla,E06000021,"Stoke-on-Trent",302,3
"2020-06-14",utla,E10000028,Staffordshire,5,7
"2020-11-11",utla,E06000021,"Stoke-on-Trent",211,3
"2020-05-11",utla,S12000018,Inverclyde,0,
"2020-05-10",utla,S12000018,Inverclyde,0,
"2020-12-17",utla,S12000047,Fife,72,
"2020-05-09",utla,S12000018,Inverclyde,0,
"2020-12-16",utla,S12000047,Fife,44,
"2020-03-21",utla,S12000033,Aberdeen City,0,
"2020-09-04",utla,E08000022,North Tyneside,8,0
"2020-03-20",utla,S12000033,Aberdeen City,0,
"2020-09-03",utla,E08000022,North Tyneside,8,0
"2020-03-19",utla,S12000033,Aberdeen City,0,
"2020-11-10",utla,E08000036,Wakefield,204,3
"2020-12-15",utla,S12000047,Fife,67,
"2020-12-14",utla,S12000047,Fife,42,
"2020-12-13",utla,S12000047,Fife,72,
"2020-11-09",utla,E08000036,Wakefield,157,4
"2020-05-12",utla,S12000006,Dumfries and Galloway,0,
"2020-11-08",utla,E08000036,Wakefield,307,8
"2020-11-07",utla,E08000036,Wakefield,348,6
"2020-11-06",utla,E08000036,Wakefield,226,4
"2020-09-06",utla,E09000019,Islington,13,0
"2020-09-05",utla,E09000019,Islington,3,0
"2020-09-04",utla,E09000019,Islington,6,0
"2020-03-19",utla,E10000019,Lincolnshire,0,
"2020-07-06",utla,E06000025,South Gloucestershire,1,1
"2020-01-30",utla,E09000022,Lambeth,0,
"2020-01-29",utla,E09000022,Lambeth,0,
"2020-12-12",utla,S12000047,Fife,104,
"2020-01-28",utla,E09000022,Lambeth,0,
"2020-12-11",utla,S12000047,Fife,79,
"2020-12-10",utla,S12000047,Fife,91,
"2020-12-09",utla,S12000047,Fife,63,
"2020-06-13",utla,E10000028,Staffordshire,7,2
"2020-03-18",utla,S12000033,Aberdeen City,0,
"2020-01-27",utla,E09000022,Lambeth,0,
"2020-03-17",utla,S12000033,Aberdeen City,0,
"2020-03-16",utla,S12000033,Aberdeen City,0,
"2020-09-02",utla,E08000022,North Tyneside,4,0
"2020-11-10",utla,E06000021,"Stoke-on-Trent",181,9
"2020-01-26",utla,E09000022,Lambeth,0,
"2020-01-25",utla,E09000022,Lambeth,0,
"2020-05-11",utla,S12000006,Dumfries and Galloway,0,
"2020-05-08",utla,S12000018,Inverclyde,0,
"2020-11-05",utla,E08000036,Wakefield,261,3
"2020-05-07",utla,S12000018,Inverclyde,0,
"2020-05-06",utla,S12000018,Inverclyde,0,
"2020-11-04",utla,E08000036,Wakefield,274,0
"2020-11-03",utla,E08000036,Wakefield,208,6
"2020-09-03",utla,E09000019,Islington,1,0
"2020-03-18",utla,E10000019,Lincolnshire,0,
"2020-03-15",utla,S12000033,Aberdeen City,0,
"2020-01-24",utla,E09000022,Lambeth,0,
"2020-03-14",utla,S12000033,Aberdeen City,0,
"2020-03-17",utla,E10000019,Lincolnshire,0,
"2020-03-13",utla,S12000033,Aberdeen City,0,
"2020-03-16",utla,E10000019,Lincolnshire,0,
"2020-03-15",utla,E10000019,Lincolnshire,0,
"2020-03-12",utla,S12000033,Aberdeen City,0,
"2020-09-01",utla,E08000022,North Tyneside,4,0
"2020-03-11",utla,S12000033,Aberdeen City,0,
"2020-11-09",utla,E06000021,"Stoke-on-Trent",174,2
"2020-11-08",utla,E06000021,"Stoke-on-Trent",137,3
"2020-11-07",utla,E06000021,"Stoke-on-Trent",153,5
"2020-11-06",utla,E06000021,"Stoke-on-Trent",201,4
"2020-04-17",utla,E10000013,Gloucestershire,57,15
"2020-04-16",utla,E10000013,Gloucestershire,0,9
"2020-08-31",utla,E08000022,North Tyneside,4,0
"2020-04-15",utla,E10000013,Gloucestershire,0,6
"2020-04-14",utla,E10000013,Gloucestershire,0,16
"2020-01-23",utla,E09000022,Lambeth,0,
"2020-04-13",utla,E10000013,Gloucestershire,0,11
"2020-01-22",utla,E09000022,Lambeth,0,
"2020-12-08",utla,S12000047,Fife,45,
"2020-08-30",utla,E08000022,North Tyneside,5,0
"2020-12-07",utla,S12000047,Fife,52,
"2020-08-29",utla,E08000022,North Tyneside,1,0
"2020-03-10",utla,S12000033,Aberdeen City,0,
"2020-08-28",utla,E08000022,North Tyneside,2,0
"2020-03-09",utla,S12000033,Aberdeen City,0,
"2020-12-06",utla,S12000047,Fife,60,
"2020-03-08",utla,S12000033,Aberdeen City,0,
"2020-12-05",utla,S12000047,Fife,52,
"2020-01-21",utla,E09000022,Lambeth,0,
"2020-12-04",utla,S12000047,Fife,63,
"2020-01-20",utla,E09000022,Lambeth,0,
"2020-01-19",utla,E09000022,Lambeth,0,
"2020-01-18",utla,E09000022,Lambeth,0,
"2020-12-03",utla,S12000047,Fife,60,
"2020-07-05",utla,E06000025,South Gloucestershire,1,0
"2020-03-07",utla,S12000033,Aberdeen City,0,
"2020-04-12",utla,E10000013,Gloucestershire,0,13
"2020-12-02",utla,S12000047,Fife,69,
"2020-03-06",utla,S12000033,Aberdeen City,0,
"2020-04-11",utla,E10000013,Gloucestershire,0,15
"2020-05-10",utla,S12000006,Dumfries and Galloway,0,
"2020-04-10",utla,E10000013,Gloucestershire,0,12
"2020-07-04",utla,E06000025,South Gloucestershire,0,0
"2020-05-05",utla,S12000018,Inverclyde,0,
"2020-06-12",utla,E10000028,Staffordshire,5,3
"2020-05-04",utla,S12000018,Inverclyde,0,
"2020-05-03",utla,S12000018,Inverclyde,0,
"2020-06-11",utla,E10000028,Staffordshire,8,2
"2020-11-02",utla,E08000036,Wakefield,176,5
"2020-06-10",utla,E10000028,Staffordshire,4,0
"2020-11-01",utla,E08000036,Wakefield,287,4
"2020-11-05",utla,E06000021,"Stoke-on-Trent",119,3
"2020-09-02",utla,E09000019,Islington,5,0
"2020-06-09",utla,E10000028,Staffordshire,7,5
"2020-08-27",utla,E08000022,North Tyneside,8,0
"2020-09-01",utla,E09000019,Islington,4,0
"2020-06-08",utla,E10000028,Staffordshire,1,2
"2020-08-31",utla,E09000019,Islington,3,0
"2020-06-07",utla,E10000028,Staffordshire,4,1
"2020-06-06",utla,E10000028,Staffordshire,5,3
"2020-06-05",utla,E10000028,Staffordshire,3,5
"2020-06-04",utla,E10000028,Staffordshire,6,3
"2020-06-03",utla,E10000028,Staffordshire,6,4
"2020-10-31",utla,E08000036,Wakefield,258,2
"2020-10-30",utla,E08000036,Wakefield,271,2
"2020-03-14",utla,E10000019,Lincolnshire,0,
"2020-10-29",utla,E08000036,Wakefield,219,3
"2020-05-02",utla,S12000018,Inverclyde,0,
"2020-05-01",utla,S12000018,Inverclyde,0,
"2020-04-30",utla,S12000018,Inverclyde,0,
"2020-04-29",utla,S12000018,Inverclyde,0,
"2020-01-17",utla,E09000022,Lambeth,0,
"2020-07-03",utla,E06000025,South Gloucestershire,0,0
"2020-12-01",utla,S12000047,Fife,60,
"2020-07-02",utla,E06000025,South Gloucestershire,0,0
"2020-04-09",utla,E10000013,Gloucestershire,0,7
"2020-04-08",utla,E10000013,Gloucestershire,0,17
"2020-04-07",utla,E10000013,Gloucestershire,0,7
"2020-11-04",utla,E06000021,"Stoke-on-Trent",176,2
"2020-11-03",utla,E06000021,"Stoke-on-Trent",118,6
"2020-08-30",utla,E09000019,Islington,2,0
"2020-11-02",utla,E06000021,"Stoke-on-Trent",126,2
"2020-08-29",utla,E09000019,Islington,1,0
"2020-11-30",utla,S12000047,Fife,28,
"2020-11-29",utla,S12000047,Fife,47,
"2020-03-13",utla,E10000019,Lincolnshire,0,
"2020-03-12",utla,E10000019,Lincolnshire,0,
"2020-04-06",utla,E10000013,Gloucestershire,0,10
"2020-05-09",utla,S12000006,Dumfries and Galloway,0,
"2020-04-05",utla,E10000013,Gloucestershire,0,8
"2020-10-28",utla,E08000036,Wakefield,307,2
"2020-05-08",utla,S12000006,Dumfries and Galloway,0,
"2020-04-04",utla,E10000013,Gloucestershire,0,8
"2020-05-07",utla,S12000006,Dumfries and Galloway,0,
"2020-04-03",utla,E10000013,Gloucestershire,0,7
"2020-05-06",utla,S12000006,Dumfries and Galloway,0,
"2020-04-02",utla,E10000013,Gloucestershire,0,6
"2020-05-05",utla,S12000006,Dumfries and Galloway,0,
"2020-01-16",utla,E09000022,Lambeth,0,
"2020-03-05",utla,S12000033,Aberdeen City,0,
"2020-03-04",utla,S12000033,Aberdeen City,0,
"2020-11-28",utla,S12000047,Fife,59,
"2020-03-03",utla,S12000033,Aberdeen City,0,
"2020-03-11",utla,E10000019,Lincolnshire,0,
"2020-03-02",utla,S12000033,Aberdeen City,0,
"2020-03-10",utla,E10000019,Lincolnshire,0,
"2020-01-15",utla,E09000022,Lambeth,0,
"2020-11-27",utla,S12000047,Fife,137,
"2020-05-04",utla,S12000006,Dumfries and Galloway,0,
"2020-05-03",utla,S12000006,Dumfries and Galloway,0,
"2020-04-01",utla,E10000013,Gloucestershire,0,4
"2020-11-01",utla,E06000021,"Stoke-on-Trent",194,3
"2020-03-31",utla,E10000013,Gloucestershire,0,8
"2020-10-31",utla,E06000021,"Stoke-on-Trent",117,6
"2020-06-02",utla,E10000028,Staffordshire,9,7
"2020-08-28",utla,E09000019,Islington,3,0
"2020-08-27",utla,E09000019,Islington,8,0
"2020-08-26",utla,E09000019,Islington,4,0
"2020-08-25",utla,E09000019,Islington,1,0
"2020-03-30",utla,E10000013,Gloucestershire,0,5
"2020-10-27",utla,E08000036,Wakefield,249,1
"2020-10-26",utla,E08000036,Wakefield,174,2
"2020-03-29",utla,E10000013,Gloucestershire,0,5
"2020-10-25",utla,E08000036,Wakefield,203,1
"2020-10-24",utla,E08000036,Wakefield,242,1
"2020-10-23",utla,E08000036,Wakefield,125,1
"2020-03-09",utla,E10000019,Lincolnshire,0,
"2020-03-08",utla,E10000019,Lincolnshire,0,
"2020-03-07",utla,E10000019,Lincolnshire,0,
"2020-03-06",utla,E10000019,Lincolnshire,0,
"2020-04-28",utla,S12000018,Inverclyde,0,
"2020-10-22",utla,E08000036,Wakefield,179,2
"2020-11-26",utla,S12000047,Fife,0,
"2020-03-28",utla,E10000013,Gloucestershire,0,7
"2020-10-21",utla,E08000036,Wakefield,256,1
"2020-11-25",utla,S12000047,Fife,40,
"2020-11-24",utla,S12000047,Fife,48,
"2020-04-27",utla,S12000018,Inverclyde,0,
"2020-04-26",utla,S12000018,Inverclyde,0,
"2020-03-05",utla,E10000019,Lincolnshire,0,
"2020-03-27",utla,E10000013,Gloucestershire,0,0
"2020-03-26",utla,E10000013,Gloucestershire,0,2
"2020-04-25",utla,S12000018,Inverclyde,0,
"2020-03-04",utla,E10000019,Lincolnshire,0,
"2020-07-01",utla,E06000025,South Gloucestershire,334,2
"2020-10-30",utla,E06000021,"Stoke-on-Trent",145,3
"2020-06-30",utla,E06000025,South Gloucestershire,0,0
"2020-10-29",utla,E06000021,"Stoke-on-Trent",107,4
"2020-10-28",utla,E06000021,"Stoke-on-Trent",129,0
"2020-10-27",utla,E06000021,"Stoke-on-Trent",142,2
"2020-05-02",utla,S12000006,Dumfries and Galloway,0,
"2020-05-01",utla,S12000006,Dumfries and Galloway,0,
"2020-03-01",utla,S12000033,Aberdeen City,0,
"2020-02-29",utla,S12000033,Aberdeen City,0,
"2020-06-01",utla,E10000028,Staffordshire,7,2
"2020-08-25",utla,E08000022,North Tyneside,0,0
"2020-04-30",utla,S12000006,Dumfries and Galloway,0,
"2020-08-24",utla,E08000022,North Tyneside,2,0
"2020-04-29",utla,S12000006,Dumfries and Galloway,0,
"2020-08-23",utla,E08000022,North Tyneside,0,1
"2020-04-28",utla,S12000006,Dumfries and Galloway,0,
"2020-10-20",utla,E08000036,Wakefield,234,2
"2020-08-22",utla,E08000022,North Tyneside,0,0
"2020-04-27",utla,S12000006,Dumfries and Galloway,0,
"2020-10-19",utla,E08000036,Wakefield,179,2
"2020-05-31",utla,E10000028,Staffordshire,12,6
"2020-05-30",utla,E10000028,Staffordshire,0,1
"2020-03-25",utla,E10000013,Gloucestershire,0,1
"2020-05-29",utla,E10000028,Staffordshire,11,8
"2020-02-28",utla,S12000033,Aberdeen City,0,
"2020-05-28",utla,E10000028,Staffordshire,10,6
"2020-05-27",utla,E10000028,Staffordshire,12,3
"2020-05-26",utla,E10000028,Staffordshire,11,6
"2020-02-27",utla,S12000033,Aberdeen City,0,
"2020-08-24",utla,E09000019,Islington,3,0
"2020-02-26",utla,S12000033,Aberdeen City,0,
"2020-08-23",utla,E09000019,Islington,5,0
"2020-02-25",utla,S12000033,Aberdeen City,0,
"2020-01-14",utla,E09000022,Lambeth,0,
"2020-10-26",utla,E06000021,"Stoke-on-Trent",134,2
"2020-01-13",utla,E09000022,Lambeth,0,
"2020-02-24",utla,S12000033,Aberdeen City,0,
"2020-10-25",utla,E06000021,"Stoke-on-Trent",127,1
"2020-05-25",utla,E10000028,Staffordshire,13,3
"2020-05-24",utla,E10000028,Staffordshire,11,5
"2020-08-21",utla,E08000022,North Tyneside,1,0
"2020-05-23",utla,E10000028,Staffordshire,17,6
"2020-11-23",utla,S12000047,Fife,60,
"2020-11-22",utla,S12000047,Fife,44,
"2020-11-21",utla,S12000047,Fife,52,
"2020-04-24",utla,S12000018,Inverclyde,0,
"2020-03-03",utla,E10000019,Lincolnshire,0,
"2020-03-02",utla,E10000019,Lincolnshire,0,
"2020-08-20",utla,E08000022,North Tyneside,3,0
"2020-08-19",utla,E08000022,North Tyneside,3,0
"2020-08-18",utla,E08000022,North Tyneside,0,0
"2020-08-17",utla,E08000022,North Tyneside,1,1
"2020-04-26",utla,S12000006,Dumfries and Galloway,0,
"2020-06-29",utla,E06000025,South Gloucestershire,0,1
"2020-04-25",utla,S12000006,Dumfries and Galloway,0,
"2020-04-24",utla,S12000006,Dumfries and Galloway,0,
"2020-06-28",utla,E06000025,South Gloucestershire,0,0
"2020-06-27",utla,E06000025,South Gloucestershire,0,0
"2020-03-24",utla,E10000013,Gloucestershire,0,0
"2020-03-01",utla,E10000019,Lincolnshire,0,
"2020-02-29",utla,E10000019,Lincolnshire,0,
"2020-04-23",utla,S12000006,Dumfries and Galloway,0,
"2020-04-22",utla,S12000006,Dumfries and Galloway,0,
"2020-04-21",utla,S12000006,Dumfries and Galloway,0,
"2020-10-18",utla,E08000036,Wakefield,193,0
"2020-04-20",utla,S12000006,Dumfries and Galloway,0,
"2020-10-17",utla,E08000036,Wakefield,153,0
"2020-10-16",utla,E08000036,Wakefield,95,3
"2020-08-22",utla,E09000019,Islington,4,0
"2020-10-24",utla,E06000021,"Stoke-on-Trent",95,2
"2020-02-23",utla,S12000033,Aberdeen City,0,
"2020-08-21",utla,E09000019,Islington,2,0
"2020-02-22",utla,S12000033,Aberdeen City,0,
"2020-10-15",utla,E08000036,Wakefield,154,0
"2020-10-14",utla,E08000036,Wakefield,138,1
"2020-08-20",utla,E09000019,Islington,6,0
"2020-05-22",utla,E10000028,Staffordshire,22,5
"2020-04-19",utla,S12000006,Dumfries and Galloway,0,
"2020-10-13",utla,E08000036,Wakefield,144,1
"2020-08-19",utla,E09000019,Islington,1,0
"2020-04-18",utla,S12000006,Dumfries and Galloway,0,
"2020-04-17",utla,S12000006,Dumfries and Galloway,0,
"2020-04-16",utla,S12000006,Dumfries and Galloway,0,
"2020-04-23",utla,S12000018,Inverclyde,0,
"2020-04-22",utla,S12000018,Inverclyde,0,
"2020-11-20",utla,S12000047,Fife,60,
"2020-04-21",utla,S12000018,Inverclyde,0,
"2020-11-19",utla,S12000047,Fife,65,
"2020-11-18",utla,S12000047,Fife,84,
"2020-11-17",utla,S12000047,Fife,62,
"2020-02-21",utla,S12000033,Aberdeen City,0,
"2020-02-20",utla,S12000033,Aberdeen City,0,
"2020-03-23",utla,E10000013,Gloucestershire,0,1
"2020-02-19",utla,S12000033,Aberdeen City,0,
"2020-03-22",utla,E10000013,Gloucestershire,0,0
"2020-03-21",utla,E10000013,Gloucestershire,0,1
"2020-06-26",utla,E06000025,South Gloucestershire,0,0
"2020-03-20",utla,E10000013,Gloucestershire,0,1
"2020-06-25",utla,E06000025,South Gloucestershire,0,0
"2020-06-24",utla,E06000025,South Gloucestershire,0,0
"2020-06-23",utla,E06000025,South Gloucestershire,0,0
"2020-05-21",utla,E10000028,Staffordshire,14,4
"2020-05-20",utla,E10000028,Staffordshire,14,4
"2020-06-22",utla,E06000025,South Gloucestershire,0,0
"2020-05-19",utla,E10000028,Staffordshire,15,10
"2020-05-18",utla,E10000028,Staffordshire,19,5
"2020-02-18",utla,S12000033,Aberdeen City,0,
"2020-05-17",utla,E10000028,Staffordshire,12,7
"2020-02-17",utla,S12000033,Aberdeen City,0,
"2020-06-21",utla,E06000025,South Gloucestershire,0,0
"2020-01-12",utla,E09000022,Lambeth,0,
"2020-12-28",utla,E09000029,Sutton,243,
"2020-12-27",utla,E09000029,Sutton,294,0
"2020-01-11",utla,E09000022,Lambeth,0,
"2020-10-12",utla,E08000036,Wakefield,125,3
"2020-10-11",utla,E08000036,Wakefield,115,1
"2020-08-18",utla,E09000019,Islington,2,0
"2020-06-20",utla,E06000025,South Gloucestershire,0,0
"2020-08-17",utla,E09000019,Islington,0,0
"2020-06-19",utla,E06000025,South Gloucestershire,0,1
"2020-04-15",utla,S12000006,Dumfries and Galloway,0,
"2020-04-14",utla,S12000006,Dumfries and Galloway,0,
"2020-10-23",utla,E06000021,"Stoke-on-Trent",86,1
"2020-04-13",utla,S12000006,Dumfries and Galloway,0,
"2020-10-22",utla,E06000021,"Stoke-on-Trent",100,0
"2020-10-21",utla,E06000021,"Stoke-on-Trent",107,0
"2020-10-20",utla,E06000021,"Stoke-on-Trent",128,1
"2020-04-12",utla,S12000006,Dumfries and Galloway,0,
"2020-10-19",utla,E06000021,"Stoke-on-Trent",102,1
"2020-04-20",utla,S12000018,Inverclyde,0,
"2020-04-19",utla,S12000018,Inverclyde,0,
"2020-10-18",utla,E06000021,"Stoke-on-Trent",52,0
"2020-04-18",utla,S12000018,Inverclyde,0,
"2020-10-17",utla,E06000021,"Stoke-on-Trent",59,2
"2020-10-10",utla,E08000036,Wakefield,145,1
"2020-04-11",utla,S12000006,Dumfries and Galloway,0,
"2020-10-09",utla,E08000036,Wakefield,43,2
"2020-10-16",utla,E06000021,"Stoke-on-Trent",77,0
"2020-10-15",utla,E06000021,"Stoke-on-Trent",60,0
"2020-04-10",utla,S12000006,Dumfries and Galloway,0,
"2020-10-14",utla,E06000021,"Stoke-on-Trent",71,0
"2020-10-13",utla,E06000021,"Stoke-on-Trent",33,1
"2020-03-19",utla,E10000013,Gloucestershire,0,1
"2020-10-12",utla,E06000021,"Stoke-on-Trent",50,0
"2020-10-11",utla,E06000021,"Stoke-on-Trent",33,0
"2020-08-16",utla,E09000019,Islington,2,0
"2020-03-18",utla,E10000013,Gloucestershire,0,0
"2020-08-16",utla,E08000022,North Tyneside,4,0
"2020-11-16",utla,S12000047,Fife,42,
"2020-08-15",utla,E08000022,North Tyneside,0,0
"2020-11-15",utla,S12000047,Fife,68,
"2020-05-16",utla,E10000028,Staffordshire,18,7
"2020-08-14",utla,E08000022,North Tyneside,8,0
"2020-11-14",utla,S12000047,Fife,82,
"2020-05-15",utla,E10000028,Staffordshire,19,6
"2020-05-14",utla,E10000028,Staffordshire,18,6
"2020-11-13",utla,S12000047,Fife,148,
"2020-05-13",utla,E10000028,Staffordshire,16,9
"2020-05-12",utla,E10000028,Staffordshire,9,6
"2020-05-11",utla,E10000028,Staffordshire,18,3
"2020-05-10",utla,E10000028,Staffordshire,12,8
"2020-10-08",utla,E08000036,Wakefield,133,0
"2020-05-09",utla,E10000028,Staffordshire,15,10
"2020-10-07",utla,E08000036,Wakefield,91,0
"2020-05-08",utla,E10000028,Staffordshire,32,3
"2020-05-07",utla,E10000028,Staffordshire,37,8
"2020-08-13",utla,E08000022,North Tyneside,0,0
"2020-05-06",utla,E10000028,Staffordshire,22,10
"2020-08-12",utla,E08000022,North Tyneside,1,0
"2020-05-05",utla,E10000028,Staffordshire,21,5
"2020-11-12",utla,S12000047,Fife,76,
"2020-11-11",utla,S12000047,Fife,69,
"2020-12-26",utla,E09000029,Sutton,277,0
"2020-11-10",utla,S12000047,Fife,33,
"2020-11-09",utla,S12000047,Fife,50,
"2020-04-17",utla,S12000018,Inverclyde,0,
"2020-04-16",utla,S12000018,Inverclyde,0,
"2020-04-15",utla,S12000018,Inverclyde,0,
"2020-06-18",utla,E06000025,South Gloucestershire,0,0
"2020-04-14",utla,S12000018,Inverclyde,0,
"2020-04-13",utla,S12000018,Inverclyde,0,
"2020-04-09",utla,S12000006,Dumfries and Galloway,0,
"2020-10-10",utla,E06000021,"Stoke-on-Trent",40,0
